130,Присыпки и крема под подгузник,a88c8fd2-6f38-4dbe-8a74-49e2d16c915c,https://www.detmir.ru/catalog/index/name/powder_cream_diaper/,3,9de75d66-133f-40da-9dc1-f332ed58f79c
131,"Многоразовые подгузники, трусики и вкладыши",b379b12b-ff95-49f5-abec-2b53989ce0cd,https://www.detmir.ru/catalog/index/name/reusable_diapers_liners/,3,9de75d66-133f-40da-9dc1-f332ed58f79c
132,Доски для пеленания,a0fbdcb2-7451-43d0-b403-07a0b0b85d2c,https://www.detmir.ru/catalog/index/name/board_changing/,3,9de75d66-133f-40da-9dc1-f332ed58f79c
133,Пеленки и клеенки,a41a9ca0-52ea-4c3e-8789-70cb770e6efa,https://www.detmir.ru/catalog/index/name/lining_cloth/,3,9de75d66-133f-40da-9dc1-f332ed58f79c
134,Для купания и ванны,e7b379f0-439e-4ca0-97ba-6587edb94ab8,https://www.detmir.ru/catalog/index/name/swimming_baths/,2,be6295b1-80a7-4198-bcc1-a6d423866131
135,Ванночки,146c8022-6cfb-4f46-92b4-a63d984f8df3,https://www.detmir.ru/catalog/index/name/baths/,3,e7b379f0-439e-4ca0-97ba-6587edb94ab8
136,"Круги, жилеты и матрасики для купания",97097283-eabe-4dca-b328-fc552bb589a4,https://www.detmir.ru/catalog/index/name/circles_vests_mattresses_swimming/,3,e7b379f0-439e-4ca0-97ba-6587edb94ab8
137,Сидения и гамаки для купания,5b14c230-4214-4041-b47a-6182f10626fd,https://www.detmir.ru/catalog/index/name/seats_hammocks_swimming/,3,e7b379f0-439e-4ca0-97ba-6587edb94ab8
138,Коврики и шторки для ванны,4aad6df7-8a09-4efe-927a-cc6de9d44078,https://www.detmir.ru/catalog/index/name/mats_blinds/,3,e7b379f0-439e-4ca0-97ba-6587edb94ab8
139,Уголки и наборы для купания,b75ee669-47f9-46ad-9dff-325d53dbbf6d,https://www.detmir.ru/catalog/index/name/angles_sets_swimming/,3,e7b379f0-439e-4ca0-97ba-6587edb94ab8
140,Термометры для ванны,4443bd30-5eb6-4b99-bcf2-2bff05d4e06c,https://www.detmir.ru/catalog/index/name/thermometers_bath/,3,e7b379f0-439e-4ca0-97ba-6587edb94ab8
141,Косметика для купания,095a1ae0-da34-403c-a9ac-1676a16c8811,https://www.detmir.ru/catalog/index/name/bathing_cosmetics/,3,e7b379f0-439e-4ca0-97ba-6587edb94ab8
142,Губки и мочалки,ea203ee9-cdcc-4885-81d1-1426bcf8c16b,https://www.detmir.ru/catalog/index/name/sponges_washcloths/,3,e7b379f0-439e-4ca0-97ba-6587edb94ab8
143,Детские полотенца,66d16b70-3c8e-411f-8cc2-866ba49fea10,https://www.detmir.ru/catalog/index/name/towels/,3,e7b379f0-439e-4ca0-97ba-6587edb94ab8
144,Горки для купания,a3dbcc5b-5367-45e6-b68d-770156a3d6f9,https://www.detmir.ru/catalog/index/name/slides_swimming/,3,e7b379f0-439e-4ca0-97ba-6587edb94ab8
